Close,High,Low,Open,Volume
VOW3.DE,VOW3.DE,VOW3.DE,VOW3.DE,VOW3.DE
103.2572021484375,104.95458081389127,102.18219911364253,104.38878792540669,641902
99.7492904663086,102.63482908990575,99.29665441751456,102.52167223603587,1135396
100.37164306640625,101.95586469304214,98.61769049999533,100.14532939116398,1030867
100.99402618408203,102.0124550655423,100.06047141217661,101.16376576987774,692227
104.02101135253906,104.50193006003735,101.27691277649863,102.21046745770535,976784
102.3519287109375,104.67168297616745,101.67297898045764,103.54009721426293,998624
102.83285522460938,103.14404303310734,100.5979750908199,101.81442632103158,1132994
105.12432861328125,105.52038193947419,102.40852080989184,103.0308964891343,1154904
103.85128021240234,105.54865877659313,103.22890461887353,104.04930253156965,995380
105.52035522460938,106.25588757750246,101.67296252997178,104.81311423784926,1782339
108.51904296875,108.63219978352886,104.81309900988917,105.23744354029358,1726791
108.99998474121094,109.820391247561,108.15129550014265,108.63222285674004,1054614
109.226318359375,109.84868535393178,108.51907725193708,109.25460973033537,889277
110.07498931884766,110.66907347661684,107.92497498437062,109.19800876531339,1418110
112.08356475830078,112.81908854168762,109.70722792998967,110.44276034669008,2053675
115.3085708618164,116.10067730441486,112.64934650930711,112.64934650930711,2279758
116.12899780273438,116.49675975048893,113.83753473087737,114.23358805153187,1230177
114.26185607910156,116.55331868278,113.46974959963121,115.9875258736403,1189345
115.534912109375,115.87439131344345,113.80924198310424,115.13885879350502,1086296
115.50660705566406,116.35529633199758,114.23357314116382,114.62963504343713,940201
112.19670104980469,115.95921928331244,109.565759652709,115.84606246300243,2021518
114.43161010742188,114.43161010742188,112.649365986763,112.649365986763,1008953
117.17568969726562,118.3355580045221,114.57303942249133,114.88422718215325,1488242
118.70335388183594,118.70335388183594,116.6664959587359,117.34544572199769,1176823
120.3441162109375,121.6454412627362,117.65660064815613,117.85463156400175,1314888
121.22111511230469,121.6171683708397,118.84478692778103,120.17439491238528,1054981
117.40204620361328,119.80666642706078,117.03428421100062,119.46718717748298,1241446
118.30729675292969,118.50531908444209,115.25200996692548,117.40202467559934,1265674
118.95794677734375,119.0145295157001,117.62833012579348,118.02439202766038,753861
121.33428192138672,121.81520932482127,118.90137080005559,119.26914135365679,1223072
120.31584930419922,122.3809984416998,120.23098382776405,121.67375736036001,1002071
120.99481201171875,121.33428256301394,119.49545568522682,120.28757090487754,648962
120.1461181640625,120.82506787442766,118.25070861570057,119.58032529987256,975297
122.86190795898438,122.86190795898439,120.7684762422874,121.07966402134137,867603
126.25666809082031,126.25666809082033,122.38099233835315,122.49414917906141,1394923
127.30338287353516,128.09548935808965,125.63429580252256,125.88890084160698,1603392
129.3685302734375,129.62314395978245,128.43497553455146,128.71787195643373,920626
127.92575073242188,129.56654633751955,126.82244790717715,129.0573362899548,1009588
126.17182159423828,128.4349932820273,125.26654946579673,127.92578310560071,987578
127.246826171875,127.27511754496422,125.88892659674174,125.88892659674174,800880
127.58628845214844,129.31195838182254,119.75005397859118,127.58628845214844,2390029
128.4349822998047,129.84946448372327,127.33168792301105,128.4349822998047,1190981
125.37972259521484,128.68960621026193,124.72905551534669,128.68960621026193,920290
126.85076141357422,126.90734415465201,122.975085382543,126.05865483837032,1113860
127.67113494873047,128.32180181346146,126.42639258284025,127.75600904411931,972757
130.0474853515625,130.0474853515625,127.72773129661532,128.32181549442507,999422
131.37710571289062,131.37710571289062,128.29353622704025,129.4534133639145,988846
130.86790466308594,132.16923011112274,129.2271000083213,131.88633364995454,1020378
137.06329345703125,137.7139516651123,131.77312780010166,132.11260690285573,1559183
136.58236694335938,137.85540063595482,134.85670595560202,137.5725042598225,1265929
140.17518615722656,140.17518615722656,136.78042887390322,137.4876699745956,1009965
144.39035034179688,144.84298640096284,140.9107273640059,141.0804669653575,1443120
142.8344268798828,148.49236494898906,141.19363079682947,146.82326885877856,2288113
138.3363494873047,144.75810167961137,135.53567665379498,143.99427789169343,2110456
140.31663513183594,140.599531573634,136.58239864677589,138.33636003924954,1208067
141.4765167236328,142.7212593800666,139.69426390421015,140.4863791461695,2024073
136.24290466308594,141.3350397396134,136.1014564665157,141.2784570076602,1237417
138.7889862060547,139.2981963117649,133.86659019537248,135.6771255675033,1103029
138.05345153808594,140.82583297220572,137.88371196117149,139.1850372064309,900154
137.65740966796875,137.94030610845644,134.12120416187273,136.04489650386327,1593329
138.39292907714844,140.26003850148143,136.63896785835354,139.18503558242222,1162172
141.39161682128906,141.39161682128906,138.47778736379286,138.95871469560313,774261
140.2317657470703,141.8442702404213,138.70411809725545,141.44821695959726,984447
138.4211883544922,140.37318018547023,137.60079062020492,139.5244910879361,1574410
137.9403076171875,139.04360202049395,137.28964061696058,138.4212263912881,704487
138.44952392578125,139.5811097504845,137.7422827853417,139.5811097504845,746792
138.25148010253906,138.76069019119976,136.46922752559985,138.5909506172084,799978
141.221923828125,141.2784979431578,138.5626900554409,139.66599321502125,801016
143.25872802734375,143.99426035700864,140.5146382653608,141.78767200132646,943689
140.6844024658203,142.212050216959,139.75084762529298,140.20348367624834,1030142
139.43963623046875,140.8824096219343,138.56265564872982,140.31661681220766,876736
137.31793212890625,140.74098082642283,137.23306664907034,139.97715697464213,979115
134.46066284179688,138.0534507721853,134.2909318991376,137.85541982799816,1222384
132.96131896972656,137.94029774717058,132.67842254638674,134.1494874010794,1727341
130.58499145507812,134.57383277266518,130.3020950301899,133.38566433480904,1407681
129.0007781982422,131.4902634469878,128.74617312582956,130.98105330216256,1930782
128.23696899414062,130.24553569847194,127.52972780482084,129.00079293193215,1388351
129.3119659423828,129.70801923628875,126.7093152110334,128.97248675714096,1610996
131.85800170898438,132.79155629029083,129.7362789030041,131.0941780455066,1433445
138.87384033203125,138.87384033203125,135.45079218265488,137.713963371226,2295398
135.9600372314453,140.7409855672685,135.8751631154361,140.7409855672685,1248656
130.55670166015625,138.9021462949875,129.82116921991513,138.9021462949875,1833385
130.95274353027344,132.53696511746497,128.80272913575013,130.58498165883302,1461167
130.61326599121094,131.85800837363809,128.6612740043975,131.26392423127368,1123544
129.28366088867188,133.32907614586733,128.80273353269718,130.13235012864126,1458554
127.64189147949219,130.90808666892704,125.1272039825454,130.30109222267157,1887786
130.06983947753906,131.1103999575445,126.65912277072049,126.89035451253257,1215919
134.11647033691406,134.11647033691406,130.50341887309634,132.12206769307195,1360160
131.3994598388672,134.00085694109362,131.16821924833556,133.79852252699428,947365
127.49738311767578,131.1971449062955,126.94820096762054,131.11043518504968,1597049
126.0810546875,129.02929955960025,125.21392228613047,128.27778304756126,1150231
127.67082214355469,127.93096015014926,123.36405665944878,125.27175007602348,745086
124.69363403320312,128.71134561529433,123.65307341674473,128.33559178034417,1256625
128.53793334960938,129.52068166725937,124.57802507972521,125.01159129229966,1397904
134.81019592285156,135.18595862748617,130.06987341159243,130.21439549316085,1744731
134.46334838867188,135.73514094388727,133.59621589817124,134.69458019110093,767836
